delivery_id,driver_id,delivery_distance_meters,delivery_status
71529379,6904,1632,DELIVERED
71529417,28041,1002,DELIVERED
71529738,148,2293,DELIVERED
71529918,10978,1029,DELIVERED
71529974,25409,2627,DELIVERED
71530089,9211,1207,DELIVERED
71530113,5236,1586,DELIVERED
71530171,30879,4194,DELIVERED
71530174,24358,4118,DELIVERED
71530359,16350,1808,DELIVERED
71530399,8091,3386,DELIVERED
71530455,1808,3819,DELIVERED
71530478,12893,4488,DELIVERED
71530514,27122,1750,DELIVERED
71530517,8940,1309,DELIVERED
71530564,6252,3322,DELIVERED
71530620,13117,1543,DELIVERED
71530795,11887,2461,DELIVERED
71530933,25849,1078,DELIVERED
71531031,0,1910,CANCELLED
71531106,15661,2124,DELIVERED
71531173,5236,1873,DELIVERED
71531217,12663,561,DELIVERED
71531218,0,1541,CANCELLED
71531219,11455,426,DELIVERED
71531336,20411,559,DELIVERED
71531450,8122,4653,DELIVERED
71531498,13546,404,DELIVERED
71531609,6516,1378,DELIVERED
71531654,13111,840,DELIVERED
71531698,366,1296,DELIVERED
71531712,357,5475,DELIVERED
71531745,8521,1328,DELIVERED
71531746,15050,363,DELIVERED
71532045,7958,1604,DELIVERED
71532101,32109,7203,DELIVERED
71532134,13569,1512,DELIVERED
71532168,34173,11724,DELIVERED
71532411,34173,6217,DELIVERED
71532464,1759,622,DELIVERED
71532844,34173,14076,DELIVERED
71532846,34173,18036,DELIVERED
71533003,228,2317,DELIVERED
71533046,7235,1765,DELIVERED
71533158,5364,1714,DELIVERED
71533284,8102,2014,DELIVERED
71533349,29624,2868,DELIVERED
71533427,19966,730,DELIVERED
71533431,12186,2874,DELIVERED
71533436,20223,1655,DELIVERED
71533499,2156,3302,DELIVERED
71533510,18748,1818,DELIVERED
71533692,19085,2344,DELIVERED
71533757,23679,1079,DELIVERED
71533820,8434,11324,DELIVERED
71533850,8434,3028,DELIVERED
71533882,7235,2001,DELIVERED
71533889,13546,785,DELIVERED
71533976,5784,673,DELIVERED
71533986,9043,535,DELIVERED
71534118,13074,6884,DELIVERED
71534177,14792,1933,DELIVERED
71534188,7716,2869,DELIVERED
71534190,3354,844,DELIVERED
71534315,11063,1766,DELIVERED
71534579,14702,5224,DELIVERED
71534587,11172,919,DELIVERED
71534654,0,1916,CANCELLED
71534845,10927,3062,DELIVERED
71534945,11172,769,DELIVERED
71535108,18862,254,DELIVERED
71535155,23638,1007,DELIVERED
71535316,6662,1804,DELIVERED
71535424,29038,1270,DELIVERED
71535602,25592,3282,DELIVERED
71535679,24209,4442,DELIVERED
71535809,26467,4129,DELIVERED
71535919,5269,4355,DELIVERED
71535933,7754,3085,DELIVERED
71535950,26986,3454,DELIVERED
71535951,6662,4418,DELIVERED
71536105,15898,3625,DELIVERED
71536131,28284,229,DELIVERED
71536169,4896,706,DELIVERED
71536256,15279,2087,DELIVERED
71536258,7773,1222,DELIVERED
71536391,3603,1362,DELIVERED
71536615,28913,706,DELIVERED
71536626,0,673,CANCELLED
71536646,7799,2972,DELIVERED
71536682,12724,835,DELIVERED
71536741,0,2293,CANCELLED
71536839,0,7023267,CANCELLED
71536849,7930,4561,DELIVERED
71536906,4737,4021,DELIVERED
71536947,11545,2772,DELIVERED
71537022,28633,6550,DELIVERED
71537187,26223,4668,DELIVERED
71537259,26223,4668,DELIVERED
71537295,26223,9547,DELIVERED
71537326,23063,2778,DELIVERED
71537337,11263,2638,DELIVERED
71537364,7451,2689,DELIVERED
71537377,4586,728,DELIVERED
71537467,26332,1101,DELIVERED
71537558,22290,859,DELIVERED
71537591,25183,1023,DELIVERED
71537615,7761,599,DELIVERED
71537620,25183,1641,DELIVERED
71537636,29186,1179,DELIVERED
71537644,22290,479,DELIVERED
71538017,1105,1622,DELIVERED
71538020,3621,1599,DELIVERED
71538133,9654,1079,DELIVERED
71538184,32046,1229,DELIVERED
71538407,20346,5311,DELIVERED
71538411,24555,905,DELIVERED
71538455,8315,1293,DELIVERED
71538495,5349,4018,DELIVERED
71538497,5527,3002,DELIVERED
71538511,15915,1545,DELIVERED
71538553,7468,4120,DELIVERED
71538557,28910,273,DELIVERED
71538580,9806,658,DELIVERED
71538594,7108,877,DELIVERED
71538614,888,1332,DELIVERED
71538649,23460,1302,DELIVERED
71538650,7480,4158,DELIVERED
71538716,19586,1519,DELIVERED
71538729,10019,198,DELIVERED
71538735,9301,754,DELIVERED
71538760,15834,1160,DELIVERED
71538818,30449,3746,DELIVERED
71538854,1203,1290,DELIVERED
71538948,12330,393,DELIVERED
71538949,1855,1185,DELIVERED
71539005,28128,4042,DELIVERED
71539061,28128,2878,DELIVERED
71539109,33924,3918,DELIVERED
71539135,12148,931,DELIVERED
71539171,196,1875,DELIVERED
71539223,5527,3002,DELIVERED
71539421,4950,2610,DELIVERED
71539423,24000,499,DELIVERED
71539452,24571,3344,DELIVERED
71539644,7549,886,DELIVERED
71539650,10503,394,DELIVERED
71539848,11084,1753,DELIVERED
71539952,9222,5303,DELIVERED
71540269,17596,2536,DELIVERED
71540323,5403,985,DELIVERED
71540410,9211,1386,DELIVERED
71540441,19271,4385,DELIVERED
71540463,23558,467,DELIVERED
71540517,4692,4215,DELIVERED
71540540,0,2007,CANCELLED
71540642,34207,1074,DELIVERED
71540696,9025,2980,DELIVERED
71540755,22423,535,DELIVERED
71540757,10019,3409,DELIVERED
71540794,9540,1359,DELIVERED
71540849,7763,1682,DELIVERED
71540851,9996,1147,DELIVERED
71540854,24381,1450,DELIVERED
71540888,27623,933,DELIVERED
71540890,13356,1691,DELIVERED
71540901,13879,1904,DELIVERED
71540915,28284,213,DELIVERED
71540982,5037,1689,DELIVERED
71541037,14346,3819,DELIVERED
71541140,22036,2160,DELIVERED
71541176,1251,6896,DELIVERED
71541195,12186,668,DELIVERED
71541246,1095,984,DELIVERED
71541288,12186,582,DELIVERED
71541290,28301,1135,DELIVERED
71541321,3425,3301,DELIVERED
71541331,18607,3641,DELIVERED
71541334,357,2062,DELIVERED
71541381,10978,400,DELIVERED
71541429,627,4178,DELIVERED
71541431,14290,2525,DELIVERED
71541446,10978,491,DELIVERED
71541488,11930,4653,DELIVERED
71541490,27219,3485,DELIVERED
71541502,33229,1354,DELIVERED
71541508,18758,1136,DELIVERED
71541605,5058,981,DELIVERED
71541606,18758,1364,DELIVERED
71541821,0,1595,CANCELLED
71541828,32241,3943,DELIVERED
71541829,32130,1545,DELIVERED
71541830,0,3206,CANCELLED
71541931,26144,2157,DELIVERED
71541932,25592,2644,DELIVERED
71541989,5965,463,DELIVERED
71542000,13453,3204,DELIVERED
71542004,17749,2293,DELIVERED
71542009,7798,7002,DELIVERED
71542082,6516,3053,DELIVERED
71542101,19085,3106,DELIVERED
71542238,430,383,DELIVERED
71542305,34268,3954,DELIVERED
71542315,14666,4175,DELIVERED
71542323,29038,1034,DELIVERED
71542352,2337,3716,DELIVERED
71542459,4586,1494,DELIVERED
71542586,1015,1378,DELIVERED
71542662,5250,624,DELIVERED
71542679,6904,3543,DELIVERED
71542692,3022,1613,DELIVERED
71542696,29258,5389,DELIVERED
71542721,14513,3334,DELIVERED
71542724,18715,3413,DELIVERED
71542746,28836,896,DELIVERED
71542829,8456,4713,DELIVERED
71542845,6726,1600,DELIVERED
71542929,7249,1458,DELIVERED
71542987,14513,2498,DELIVERED
71543073,11887,2333,DELIVERED
71543088,20411,321,DELIVERED
71543133,11887,985,DELIVERED
71543143,17537,443,DELIVERED
71543172,29202,633,DELIVERED
71543213,31084,3111,DELIVERED
71543226,12091,1987,DELIVERED
71543228,0,1482,CANCELLED
71543230,9211,1191,DELIVERED
71543311,0,1889,CANCELLED
71543446,12893,439,DELIVERED
71543528,2119,2895,DELIVERED
71543534,30032,416,DELIVERED
71543579,26543,3808,DELIVERED
71543582,26543,3830,DELIVERED
71543624,598,2245,DELIVERED
71543715,7938,2316,DELIVERED
71543723,1433,367,DELIVERED
71543779,1433,506,DELIVERED
71543781,20223,765,DELIVERED
71543783,976,963,DELIVERED
71543788,23695,1042,DELIVERED
71543861,7226,1839,DELIVERED
71543954,29202,648,DELIVERED
71543956,13546,204,DELIVERED
71544140,28668,1184,DELIVERED
71544147,16575,3002,DELIVERED
71544232,24088,2713,DELIVERED
71544302,11171,3091,DELIVERED
71544414,3478,1192,DELIVERED
71544484,3834,988,DELIVERED
71544515,7549,3073,DELIVERED
71544516,27122,2766,DELIVERED
71544519,18856,2893,DELIVERED
71544632,30879,2739,DELIVERED
71544643,2091,1211,DELIVERED
71544685,11162,1918,DELIVERED
71544734,23063,3779,DELIVERED
71544736,15834,1176,DELIVERED
71545148,13569,1902,DELIVERED
71545319,8592,1676,DELIVERED
71545653,16575,3002,DELIVERED
71545677,4347,1219,DELIVERED
71545782,356,2705,DELIVERED
71545790,14059,60,DELIVERED
71545827,1203,648,DELIVERED
71545872,24584,1311,DELIVERED
71546040,7783,2516,DELIVERED
71546115,9618,3353,DELIVERED
71546126,464,1709,DELIVERED
71546172,9301,1736,DELIVERED
71546213,5235,3222,DELIVERED
71546256,27711,1084,DELIVERED
71546322,464,2392,DELIVERED
71546707,976,790,DELIVERED
71546743,11857,404,DELIVERED
71546839,25651,845,DELIVERED
71546983,25651,688,DELIVERED
71546984,138,1400,DELIVERED
71547046,366,3120,DELIVERED
71547141,794,1274,DELIVERED
71547144,27736,3421,DELIVERED
71547215,10927,1189,DELIVERED
71547264,16575,511,DELIVERED
71547266,11162,2213,DELIVERED
71547308,7761,1805,DELIVERED
71547364,7761,1827,DELIVERED
71547404,33316,330,DELIVERED
71547438,9315,212,DELIVERED
71547614,7761,2538,DELIVERED
71547630,22217,1572,DELIVERED
71547638,5232,814,DELIVERED
71547689,21154,727,DELIVERED
71547691,26230,3772,DELIVERED
71547815,22423,4727,DELIVERED
71547841,148,2781,DELIVERED
71547895,34049,2795,DELIVERED
71547938,29624,2653,DELIVERED
71547949,921,218,DELIVERED
71547951,6893,1438,DELIVERED
71547953,6436,579,DELIVERED
71548044,409,3496,DELIVERED
71548053,12023,2089,DELIVERED
71548079,14509,1994,DELIVERED
71548146,6893,1205,DELIVERED
71548193,25651,1363,DELIVERED
71548264,7930,6726,DELIVERED
71548304,4586,2868,DELIVERED
71548415,1377,3167,DELIVERED
71548430,26910,263,DELIVERED
71548431,7956,1243,DELIVERED
71548451,29186,975,DELIVERED
71548466,28553,2279,DELIVERED
71548525,33495,3645,DELIVERED
71548529,13401,5727,DELIVERED
71548843,16350,1837,DELIVERED
71549001,12893,2786,DELIVERED
71549009,10927,677,DELIVERED
71549148,9317,1948,DELIVERED
71549280,3780,1431,DELIVERED
71549333,15915,371,DELIVERED
71549399,4950,543,DELIVERED
71549451,3625,2016,DELIVERED
71549453,454,3673,DELIVERED
71549548,33044,495,DELIVERED
71549592,14792,1819,DELIVERED
71549596,3287,1308,DELIVERED
71549600,26879,3483,DELIVERED
71549639,5527,2861,DELIVERED
71549680,22217,862,DELIVERED
71549745,13401,3516,DELIVERED
71549797,651,2167,DELIVERED
71549834,20223,1123,DELIVERED
71549865,5349,1300,DELIVERED
71549934,16307,979,DELIVERED
71549949,5540,843,DELIVERED
71550027,29966,2030,DELIVERED
71550064,511,3931,DELIVERED
71550066,23603,1837,DELIVERED
71550111,26300,2443,DELIVERED
71550112,22354,1138,DELIVERED
71550162,32433,2711,DELIVERED
71550195,25798,4210,DELIVERED
71550201,17590,1449,DELIVERED
71550202,31050,2041,DELIVERED
71550233,7716,3262,DELIVERED
71550305,17457,1921,DELIVERED
71550336,10024,179,DELIVERED
71550340,6646,3125,DELIVERED
71550366,34207,3073,DELIVERED
71550369,5058,2722,DELIVERED
71550372,9540,3522,DELIVERED
71550400,11545,2780,DELIVERED
71550441,19877,1766,DELIVERED
71550507,7767,3997,DELIVERED
71550517,17570,4017,DELIVERED
71550570,19586,1386,DELIVERED
71550575,28345,1410,DELIVERED
71550598,4929,786,DELIVERED
71550627,5965,582,DELIVERED
71550708,651,5181,DELIVERED
71550711,10271,2572,DELIVERED
71550718,25651,6250,DELIVERED
71550797,33715,2376,DELIVERED
71550841,12440,5858,DELIVERED
71550901,10024,1424,DELIVERED
71550941,6675,1720,DELIVERED
71551078,9509,5079,DELIVERED
71551081,16529,3320,DELIVERED
71551116,596,2547,DELIVERED
71551179,33830,3562,DELIVERED
71551180,596,1264,DELIVERED
71551181,32046,1846,DELIVERED
71551184,3621,2733,DELIVERED
71551241,6952,2259,DELIVERED
71551464,5098,5735,DELIVERED
71551465,9062,1559,DELIVERED
71551493,11930,1120,DELIVERED
71551514,3306,627,DELIVERED
71551553,19968,633,DELIVERED
71551555,15286,3045,DELIVERED
71551589,5269,2852,DELIVERED
71551631,5355,3843,DELIVERED
71551639,4381,5018,DELIVERED
71551678,14805,2124,DELIVERED
71551740,17035,4961,DELIVERED
71551741,7235,2391,DELIVERED
71551797,0,1236,CANCELLED
71551833,15661,3169,DELIVERED
71551846,6252,2182,DELIVERED
71551858,0,4985,CANCELLED
71551910,31141,819,DELIVERED
71551919,0,3927,CANCELLED
71551963,15898,4677,DELIVERED
71551969,16993,561,DELIVERED
71552021,6144,2357,DELIVERED
71552091,26010,982,DELIVERED
71552152,14702,3162,DELIVERED
71552154,14110,4959,DELIVERED
71552170,7451,1895,DELIVERED
71552217,7767,953,DELIVERED
71552218,13017,1897,DELIVERED
71552447,5907,1115,DELIVERED
71552570,3906,3926,DELIVERED
71552638,32241,2874,DELIVERED
71552641,32836,1077,DELIVERED
71552710,1599,1479,DELIVERED
71552753,7480,1793,DELIVERED
71552858,7938,5084,DELIVERED
71552881,27122,3661,DELIVERED
71552930,30032,943,DELIVERED
71552971,29852,2839,DELIVERED
71553028,27122,630,DELIVERED
71553111,26506,2273,DELIVERED
71553120,15542,1730,DELIVERED
71553142,18856,2112,DELIVERED
71553178,18856,1571,DELIVERED
71553185,356,1667,DELIVERED
71553196,9043,2080,DELIVERED
71553235,10877,1086,DELIVERED
71553266,29202,1253,DELIVERED
71553269,31495,3685,DELIVERED
71553429,4896,576,DELIVERED
71553464,7226,3846,DELIVERED
71553498,32304,1737,DELIVERED
71553685,32304,2383,DELIVERED
71553715,11522,4569,DELIVERED
71553746,12663,2760,DELIVERED
71553845,8958,4465,DELIVERED
71553847,26010,633,DELIVERED
71553890,4896,147,DELIVERED
71553893,0,1952,CANCELLED
71553902,13453,1369,DELIVERED
71553998,13453,4913,DELIVERED
71554005,10978,1223,DELIVERED
71554020,8531,4630,DELIVERED
71554080,6361,1410,DELIVERED
71554247,11698,4851,DELIVERED
71554409,358,2941,DELIVERED
71554529,7480,3258,DELIVERED
71554530,7170,1135,DELIVERED
71554588,511,1754,DELIVERED
71554590,11930,1466,DELIVERED
71554700,4190,2289,DELIVERED
71554792,7549,1798,DELIVERED
71554794,33316,2967,DELIVERED
71554918,7263,4014,DELIVERED
71554923,25588,3303,DELIVERED
71554962,5037,1731,DELIVERED
71554963,32809,5512,DELIVERED
71554990,19085,1492,DELIVERED
71555002,13599,1025,DELIVERED
71555020,0,7022063,DELIVERED
71555053,28165,2858,DELIVERED
71555071,14509,2039,DELIVERED
71555108,27294,1607,DELIVERED
71555134,7798,2072,DELIVERED
71555135,378,742,DELIVERED
71555396,4586,2032,DELIVERED
71555397,938,1231,DELIVERED
71555537,4737,2984,DELIVERED
71555631,17749,204,DELIVERED
71555637,27165,2304,DELIVERED
71555639,6161,727,DELIVERED
71555739,11084,2076,DELIVERED
71555740,16180,273,DELIVERED
71555940,0,1793,CANCELLED
71555954,27294,3773,DELIVERED
71555959,9301,353,DELIVERED
71556051,4950,2789,DELIVERED
71556053,2119,1138,DELIVERED
71556155,25158,1159,DELIVERED
71556158,10504,1734,DELIVERED
71556392,24571,3843,DELIVERED
71556503,12186,1446,DELIVERED
71556543,2337,3166,DELIVERED
71556604,26779,1793,DELIVERED
71556637,7799,3303,DELIVERED
71556638,26609,1161,DELIVERED
71556715,1032,2317,DELIVERED
71556740,5232,660,DELIVERED
71556767,28910,4101,DELIVERED
71556871,888,2807,DELIVERED
71556886,18837,1332,DELIVERED
71556918,24209,3423,DELIVERED
71556935,23695,663,DELIVERED
71556956,13074,4006,DELIVERED
71557030,5965,1270,DELIVERED
71557097,25651,2607,DELIVERED
71557100,6952,4300,DELIVERED
71557192,1094,1199,DELIVERED
71557255,12091,2824,DELIVERED
71557431,29150,2986,DELIVERED
71557434,12724,1782,DELIVERED
71557483,9618,3357,DELIVERED
71557559,30257,2838,DELIVERED
71557604,9025,3206,DELIVERED
71557615,11887,981,DELIVERED
71557651,28180,1260,DELIVERED
71557653,26511,2615,DELIVERED
71557676,5235,1962,DELIVERED
71557681,9025,2543,DELIVERED
71557731,1433,400,DELIVERED
71557808,11263,2705,DELIVERED
71557809,11263,3257,DELIVERED
71557811,6952,1671,DELIVERED
71557872,25651,1147,DELIVERED
71557978,20008,3748,DELIVERED
71557999,22290,273,DELIVERED
71558074,202,1010,DELIVERED
71558131,6536,358,DELIVERED
71558141,2354,1561,DELIVERED
71558142,24381,1514,DELIVERED
71558183,32109,1018,DELIVERED
71558226,2751,1650,DELIVERED
71558236,22354,2594,DELIVERED
71558360,5907,1909,DELIVERED
71558367,23399,1597,DELIVERED
71558519,11545,2868,DELIVERED
71558551,8855,293,DELIVERED
71558609,2091,1793,DELIVERED
71558642,0,3757,DELIVERED
71558669,29634,4006,DELIVERED
71558679,8940,998,DELIVERED
71558681,7907,3169,DELIVERED
71558808,0,3178,CANCELLED
71558925,5403,3372,DELIVERED
71559012,29451,1307,DELIVERED
71559028,19215,1839,DELIVERED
71559032,0,5305,CANCELLED
71559035,31046,3528,DELIVERED
71559043,20552,218,DELIVERED
71559068,28817,1877,DELIVERED
71559073,446,3984,DELIVERED
71559079,18607,3262,DELIVERED
71559194,23638,1457,DELIVERED
71559213,148,1506,DELIVERED
71559285,8122,2364,DELIVERED
71559288,583,1259,DELIVERED
71559357,4567,1771,DELIVERED
71559441,921,1635,DELIVERED
71559475,23679,1295,DELIVERED
71559477,1015,3934,DELIVERED
71559487,14792,3490,DELIVERED
71559841,357,2647,DELIVERED
71559844,7754,2814,DELIVERED
71559868,13599,291,DELIVERED
71559902,27682,3876,DELIVERED
71559921,29544,339,DELIVERED
71559942,23399,2887,DELIVERED
71560153,23399,1629,DELIVERED
71560254,174,1458,DELIVERED
71560439,26230,922,DELIVERED
71560542,20411,400,DELIVERED
71560646,138,2003,DELIVERED
71560653,6571,1818,DELIVERED
71560681,344,967,DELIVERED
71560705,3354,1122,DELIVERED
71560740,5236,1702,DELIVERED
71560749,18748,1229,DELIVERED
71560867,28175,3840,DELIVERED
71561019,27219,3755,DELIVERED
71561077,8456,4575,DELIVERED
71561167,2836,301,DELIVERED
71561255,627,2376,DELIVERED
71561343,358,3677,DELIVERED
71561348,26520,1476,DELIVERED
71561425,9654,305,DELIVERED
71561454,12132,540,DELIVERED
71561466,17832,1770,DELIVERED
71561475,11171,2682,DELIVERED
71561542,28913,2107,DELIVERED
71561568,17660,2073,DELIVERED
71561606,27534,909,DELIVERED
71561611,17610,461,DELIVERED
71561638,25651,5770,DELIVERED
71561644,22423,826,DELIVERED
71561684,1855,1427,DELIVERED
71561850,26832,1179,DELIVERED
71561919,29038,451,DELIVERED
71561926,5171,930,DELIVERED
71561930,27122,802,DELIVERED
71561934,5171,2401,DELIVERED
71562049,3780,506,DELIVERED
71562050,3780,468,DELIVERED
71562057,5171,1374,DELIVERED
71562147,27122,687,DELIVERED
71562156,25651,4626,DELIVERED
71562227,975,1478,DELIVERED
71562316,148,2881,DELIVERED
71562471,12330,807,DELIVERED
71562491,11172,900,DELIVERED
71562545,12330,791,DELIVERED
71562549,20177,422,DELIVERED
71562550,17660,1505,DELIVERED
71562558,7773,1057,DELIVERED
71562611,29624,1505,DELIVERED
71562675,13356,1180,DELIVERED
71562720,13117,1508,DELIVERED
71562747,12346,7612,DELIVERED
71562765,228,2866,DELIVERED
71562814,11869,3923,DELIVERED
71562817,11869,4626,DELIVERED
71562869,23780,1725,DELIVERED
71562917,202,976,DELIVERED
71562953,9301,215,DELIVERED
71563043,7930,3552,DELIVERED
71563045,15834,1388,DELIVERED
71563055,0,676,CANCELLED
71563096,20177,2580,DELIVERED
71563246,1004,4322,DELIVERED
71563360,0,5200,CANCELLED
71563366,228,3222,DELIVERED
71563367,28110,2962,DELIVERED
71563446,356,1888,DELIVERED
71563447,10271,786,DELIVERED
71563527,12062,1566,DELIVERED
71563754,25409,1806,DELIVERED
71563776,24550,2921,DELIVERED
71563821,11615,1192,DELIVERED
71563889,11941,1149,DELIVERED
71563893,13111,427,DELIVERED
71563941,18748,734,DELIVERED
71564062,15898,2744,DELIVERED
71564139,20552,842,DELIVERED
71564176,10271,2578,DELIVERED
71564177,25651,1148,DELIVERED
71564180,25651,1741,DELIVERED
71564267,32840,4132,DELIVERED
71564273,16575,2602,DELIVERED
71564564,32840,3921,DELIVERED
71564653,13546,203,DELIVERED
71564683,5965,3462,DELIVERED
71564727,5250,1271,DELIVERED
71564783,20552,767,DELIVERED
71564856,5813,828,DELIVERED
71564978,15231,981,DELIVERED
71565039,16739,4066,DELIVERED
71565054,464,766,DELIVERED
71565060,0,2561,CANCELLED
71565122,30053,790,DELIVERED
71565183,15286,4967,DELIVERED
71565247,25651,5227,DELIVERED
71565315,25651,2112,DELIVERED
71565399,14059,1264,DELIVERED
71565462,32241,6104,DELIVERED
71565467,12440,3523,DELIVERED
71565482,9996,1269,DELIVERED
71565532,23587,3838,DELIVERED
71565537,25651,2639,DELIVERED
71565639,13569,795,DELIVERED
71565641,3354,1106,DELIVERED
71565828,34268,743,DELIVERED
71565840,0,5874,DELIVERED
71565880,7235,2016,DELIVERED
71565893,7783,5493,DELIVERED
71565993,17035,642,DELIVERED
71565995,14136,2292,DELIVERED
71565996,26536,2763,DELIVERED
71566070,511,2397,DELIVERED
71566078,34268,2897,DELIVERED
71566115,17749,4975,DELIVERED
71566122,16575,4064,DELIVERED
71566144,6144,1129,DELIVERED
71566172,5098,2785,DELIVERED
71566241,7549,4009,DELIVERED
71566261,26233,2331,DELIVERED
71566340,16993,1148,DELIVERED
71566341,9509,1785,DELIVERED
71566352,24933,2992,DELIVERED
71566447,9043,2053,DELIVERED
71566451,0,609,CANCELLED
71566603,8592,1276,DELIVERED
71566883,17457,5763,DELIVERED
71566951,25409,1565,DELIVERED
71566954,14509,3975,DELIVERED
71567094,9317,5150,DELIVERED
71567189,33715,7689,DELIVERED
71567193,5037,2382,DELIVERED
71567194,17596,2714,DELIVERED
71567202,4906,6314,DELIVERED
71567205,217,2064,DELIVERED
71567211,5527,3830,DELIVERED
71567233,9584,1299,DELIVERED
71567245,24584,1380,DELIVERED
71567255,196,159,DELIVERED
71567256,25654,1197,DELIVERED
71567342,9806,3910,DELIVERED
71567412,29638,242,DELIVERED
71567413,25651,5368,DELIVERED
71567430,25651,4645,DELIVERED
71567530,7763,3966,DELIVERED
71567652,7767,2746,DELIVERED
71567653,789,1667,DELIVERED
71567705,7468,2189,DELIVERED
71567716,18856,3751,DELIVERED
71567812,5349,1738,DELIVERED
71567813,7456,4189,DELIVERED
71567815,23558,650,DELIVERED
71567879,25651,1710,DELIVERED
71567986,29186,451,DELIVERED
71567987,9540,1505,DELIVERED
71568039,14110,4244,DELIVERED
71568051,24130,1437,DELIVERED
71568102,27736,3060,DELIVERED
71568104,25651,2596,DELIVERED
71568183,15050,237,DELIVERED
71568184,25651,2191,DELIVERED
71568187,27810,635,DELIVERED
71568227,902,7906,DELIVERED
71568276,26144,1089,DELIVERED
71568303,18856,5227,DELIVERED
71568356,13401,4901,DELIVERED
71568363,24381,3481,DELIVERED
71568429,7761,496,DELIVERED
71568431,7480,2909,DELIVERED
71568500,25651,3536,DELIVERED
71568598,749,1913,DELIVERED
71568658,7108,1728,DELIVERED
71568661,5250,1559,DELIVERED
71568725,25651,1062,DELIVERED
71568750,976,519,DELIVERED
71568870,3834,61,DELIVERED
71568872,2337,4539,DELIVERED
71568938,8378,2866,DELIVERED
71569018,9806,2365,DELIVERED
71569104,6726,1093,DELIVERED
71569204,26274,2294,DELIVERED
71569287,800,5144,DELIVERED
71569333,7468,1334,DELIVERED
71569334,19085,1011,DELIVERED
71569459,6436,672,DELIVERED
71569525,26629,2191,DELIVERED
71569527,5235,1598,DELIVERED
71569528,430,1480,DELIVERED
71569533,34207,3302,DELIVERED
71569590,33316,2703,DELIVERED
71569622,4737,1350,DELIVERED
71569868,26629,1062,DELIVERED
71569892,3906,4892,DELIVERED
71570008,22290,266,DELIVERED
71570133,5037,2382,DELIVERED
71570205,6726,789,DELIVERED
71570210,888,2721,DELIVERED
71570215,27165,447,DELIVERED
71570296,358,1963,DELIVERED
71570418,9509,5042,DELIVERED
71570859,28817,4521,DELIVERED
71570909,11887,1797,DELIVERED
71570990,32109,4874,DELIVERED
71571049,16307,140,DELIVERED
71571403,29865,3592,DELIVERED
71571406,12724,344,DELIVERED
71571511,8102,6017,DELIVERED
71571643,22423,1224,DELIVERED
71571840,24571,2639,DELIVERED
71571841,4929,745,DELIVERED
71571929,19877,3261,DELIVERED
71572335,1203,396,DELIVERED
71572337,27810,1662,DELIVERED
71572363,29852,2792,DELIVERED
71572379,651,1750,DELIVERED
71572395,29686,1331,DELIVERED
71572415,494,8097,DELIVERED
71572461,20177,1413,DELIVERED
71572469,15050,3261,DELIVERED
71572606,14110,3081,DELIVERED
71572628,976,1549,DELIVERED
71572716,25651,581,DELIVERED
71572723,5364,1139,DELIVERED
71572789,25798,6725,DELIVERED
71572794,5394,1669,DELIVERED
71572871,13879,1237,DELIVERED
71572881,5630,362,DELIVERED
71572882,509,3301,DELIVERED
71572885,794,556,DELIVERED
71572944,11911,5231,DELIVERED
71572963,3572,1180,DELIVERED
71572994,8122,1792,DELIVERED
71573048,9211,540,DELIVERED
71573050,789,1748,DELIVERED
71573202,9618,3549,DELIVERED
71573204,13569,1793,DELIVERED
71573264,29544,957,DELIVERED
71573401,15898,3908,DELIVERED
71573627,15898,125,DELIVERED
71573947,6228,2222,DELIVERED
71574168,28910,3185,DELIVERED
71574286,2119,2597,DELIVERED
71574423,5907,4249,DELIVERED
71574424,28553,1243,DELIVERED
71574425,23219,1398,DELIVERED
71574462,26511,2618,DELIVERED
71574813,11545,4363,DELIVERED
71575197,34051,4098,DELIVERED
71575220,9315,1157,DELIVERED
71575300,27741,4960,DELIVERED
71575337,32140,839,DELIVERED
71575345,27381,1837,DELIVERED
71575360,29271,3151,DELIVERED
71575410,26832,1368,DELIVERED
71575428,3022,476,DELIVERED
71575429,888,2246,DELIVERED
71575462,31950,2552,DELIVERED
71575478,10561,899,DELIVERED
71575497,29966,678,DELIVERED
71575522,26075,2987,DELIVERED
71575558,26785,5034,DELIVERED
71575614,24326,3336,DELIVERED
71575692,4381,1052,DELIVERED
71575693,24326,7558,DELIVERED
71575699,28553,2504,DELIVERED
71575707,20008,3569,DELIVERED
71575782,407,666,DELIVERED
71575827,7549,3694,DELIVERED
71576015,32140,780,DELIVERED
71576364,7549,6412,DELIVERED
71576434,15915,471,DELIVERED
71576592,25588,3194,DELIVERED
71576618,30442,1300,DELIVERED
71576619,16180,950,DELIVERED
71576621,11084,2866,DELIVERED
71576694,25651,3924,DELIVERED
71576748,13879,1777,DELIVERED
71576771,5402,1527,DELIVERED
71576798,7798,296,DELIVERED
71576877,3834,1762,DELIVERED
71576878,20223,1893,DELIVERED
71577025,22354,1648,DELIVERED
71577147,22345,2755,DELIVERED
71577207,15165,1699,DELIVERED
71577227,20976,4713,DELIVERED
71577244,28598,1157,DELIVERED
71577261,13117,382,DELIVERED
71577262,8009,953,DELIVERED
71577265,11698,2934,DELIVERED
71577298,5813,1933,DELIVERED
71577509,3478,1573,DELIVERED
71577583,2519,476,DELIVERED
